date, s2, s1
Fri Jan 29 17:46:43 2021,6.887,6.642

Fri Jan 29 17:47:26 2021,6.888,6.643

Fri Jan 29 17:48:09 2021,6.888,6.647

Fri Jan 29 17:48:52 2021,6.887,6.644

Fri Jan 29 17:49:35 2021,6.889,6.644

Fri Jan 29 17:50:18 2021,6.888,6.647

Fri Jan 29 17:51:01 2021,6.888,6.647

Fri Jan 29 17:51:44 2021,6.887,6.646

Fri Jan 29 17:52:27 2021,6.888,6.643

Fri Jan 29 17:53:10 2021,6.889,6.646

Fri Jan 29 17:53:53 2021,6.889,6.642

Fri Jan 29 17:54:36 2021,6.889,6.645

Fri Jan 29 17:55:19 2021,6.889,6.646

Fri Jan 29 17:56:02 2021,6.888,6.646

Fri Jan 29 17:56:45 2021,6.889,6.646

Fri Jan 29 17:57:28 2021,6.884,6.647

Fri Jan 29 17:58:11 2021,6.887,6.644

Fri Jan 29 17:58:54 2021,6.886,6.647

Fri Jan 29 17:59:37 2021,6.887,6.646

Fri Jan 29 18:00:19 2021,6.889,6.650

Fri Jan 29 18:01:02 2021,6.892,6.647

Fri Jan 29 18:01:45 2021,6.892,6.644

Fri Jan 29 18:02:28 2021,6.891,6.648

Fri Jan 29 18:03:11 2021,6.893,6.650

Fri Jan 29 18:03:54 2021,6.892,6.649

Fri Jan 29 18:04:37 2021,6.894,6.648

Fri Jan 29 18:05:20 2021,6.894,6.646

Fri Jan 29 18:06:03 2021,6.892,6.646

Fri Jan 29 18:06:46 2021,6.894,6.648

Fri Jan 29 18:07:29 2021,6.894,6.649

Fri Jan 29 18:08:12 2021,6.894,6.648

Fri Jan 29 18:08:55 2021,6.895,6.650

Fri Jan 29 18:09:38 2021,6.897,6.650

Fri Jan 29 18:10:21 2021,6.896,6.648

Fri Jan 29 18:11:04 2021,6.896,6.648

Fri Jan 29 18:11:47 2021,6.896,6.649

Fri Jan 29 18:12:30 2021,6.897,6.651

Fri Jan 29 18:13:13 2021,6.898,6.650

Fri Jan 29 18:13:56 2021,6.899,6.654

Fri Jan 29 18:14:39 2021,6.898,6.649

Fri Jan 29 18:15:21 2021,6.900,6.651

Fri Jan 29 18:16:04 2021,6.902,6.648

Fri Jan 29 18:16:47 2021,6.902,6.649

Fri Jan 29 18:17:30 2021,6.901,6.652

Fri Jan 29 18:18:13 2021,6.899,6.650

Fri Jan 29 18:18:56 2021,6.898,6.650

Fri Jan 29 18:19:39 2021,6.898,6.653

Fri Jan 29 18:20:22 2021,6.899,6.653

Fri Jan 29 18:21:05 2021,6.899,6.655

Fri Jan 29 18:21:48 2021,6.899,6.650

Fri Jan 29 18:22:31 2021,6.899,6.654

Fri Jan 29 18:23:14 2021,6.900,6.650

Fri Jan 29 18:23:57 2021,6.897,6.651

Fri Jan 29 18:24:40 2021,6.899,6.650

Fri Jan 29 18:25:23 2021,6.900,6.651

Fri Jan 29 18:26:06 2021,6.899,6.650

Fri Jan 29 18:26:49 2021,6.896,6.653

Fri Jan 29 18:27:32 2021,6.898,6.650

Fri Jan 29 18:28:15 2021,6.900,6.650

Fri Jan 29 18:28:58 2021,6.900,6.651

Fri Jan 29 18:29:40 2021,6.902,6.650

Fri Jan 29 18:30:23 2021,6.900,6.651

Fri Jan 29 18:31:06 2021,6.897,6.653

Fri Jan 29 18:31:49 2021,6.898,6.652

Fri Jan 29 18:32:32 2021,6.899,6.651

Fri Jan 29 18:33:15 2021,6.899,6.652

Fri Jan 29 18:33:58 2021,6.902,6.654

Fri Jan 29 18:34:41 2021,6.899,6.652

Fri Jan 29 18:35:24 2021,6.899,6.652

Fri Jan 29 18:36:07 2021,6.899,6.654

Fri Jan 29 18:36:50 2021,6.901,6.650

Fri Jan 29 18:37:33 2021,6.899,6.654

Fri Jan 29 18:38:16 2021,6.898,6.653

Fri Jan 29 18:38:59 2021,6.899,6.652

Fri Jan 29 18:39:42 2021,6.900,6.653

Fri Jan 29 18:40:25 2021,6.900,6.650

Fri Jan 29 18:41:08 2021,6.899,6.651

Fri Jan 29 18:41:51 2021,6.900,6.654

Fri Jan 29 18:42:34 2021,6.900,6.650

Fri Jan 29 18:43:17 2021,6.900,6.647

Fri Jan 29 18:44:00 2021,6.899,6.654

Fri Jan 29 18:44:43 2021,6.899,6.650

Fri Jan 29 18:45:26 2021,6.898,6.652

Fri Jan 29 18:46:08 2021,6.898,6.652

Fri Jan 29 18:46:51 2021,6.898,6.650

Fri Jan 29 18:47:34 2021,6.900,6.655

Fri Jan 29 18:48:17 2021,6.900,6.654

Fri Jan 29 18:49:00 2021,6.899,6.656

Fri Jan 29 18:49:43 2021,6.900,6.652

Fri Jan 29 18:50:26 2021,6.898,6.654

Fri Jan 29 18:51:09 2021,6.900,6.654

Fri Jan 29 18:51:52 2021,6.900,6.654

Fri Jan 29 18:52:35 2021,6.899,6.654

Fri Jan 29 18:53:18 2021,6.900,6.653

Fri Jan 29 18:54:01 2021,6.899,6.655

Fri Jan 29 18:54:44 2021,6.900,6.658

Fri Jan 29 18:55:27 2021,6.901,6.652

Fri Jan 29 18:56:10 2021,6.901,6.653

Fri Jan 29 18:56:53 2021,6.899,6.655

Fri Jan 29 18:57:36 2021,6.899,6.654

Fri Jan 29 18:58:19 2021,6.897,6.654

Fri Jan 29 18:59:02 2021,6.901,6.658

Fri Jan 29 18:59:45 2021,6.902,6.656

Fri Jan 29 19:00:28 2021,6.898,6.655

Fri Jan 29 19:01:10 2021,6.901,6.658

Fri Jan 29 19:01:53 2021,6.898,6.659

Fri Jan 29 19:02:36 2021,6.900,6.656

Fri Jan 29 19:03:19 2021,6.898,6.654

Fri Jan 29 19:04:02 2021,6.896,6.652

Fri Jan 29 19:04:45 2021,6.896,6.656

Fri Jan 29 19:05:28 2021,6.897,6.656

Fri Jan 29 19:06:11 2021,6.898,6.655

Fri Jan 29 19:06:54 2021,6.900,6.657

Fri Jan 29 19:07:37 2021,6.900,6.654

Fri Jan 29 19:08:20 2021,6.900,6.657

Fri Jan 29 19:09:03 2021,6.900,6.657

Fri Jan 29 19:09:46 2021,6.902,6.657

Fri Jan 29 19:10:29 2021,6.901,6.655

Fri Jan 29 19:11:12 2021,6.902,6.659

Fri Jan 29 19:11:55 2021,6.901,6.659

Fri Jan 29 19:12:38 2021,6.905,6.664

Fri Jan 29 19:13:21 2021,6.905,6.658

Fri Jan 29 19:14:04 2021,6.905,6.662

Fri Jan 29 19:14:47 2021,6.900,6.659

Fri Jan 29 19:15:29 2021,6.901,6.658

Fri Jan 29 19:16:12 2021,6.898,6.660

Fri Jan 29 19:16:55 2021,6.898,6.658

Fri Jan 29 19:17:38 2021,6.895,6.658

Fri Jan 29 19:18:21 2021,6.895,6.661

Fri Jan 29 19:19:04 2021,6.896,6.663

Fri Jan 29 19:19:47 2021,6.894,6.661

Fri Jan 29 19:20:30 2021,6.896,6.661

Fri Jan 29 19:21:13 2021,6.895,6.660

Fri Jan 29 19:21:56 2021,6.893,6.662

Fri Jan 29 19:22:39 2021,6.894,6.662

Fri Jan 29 19:23:22 2021,6.895,6.659

Fri Jan 29 19:24:05 2021,6.895,6.660

Fri Jan 29 19:24:48 2021,6.896,6.660

Fri Jan 29 19:25:31 2021,6.896,6.661

Fri Jan 29 19:26:14 2021,6.893,6.663

Fri Jan 29 19:26:57 2021,6.896,6.663

Fri Jan 29 19:27:40 2021,6.896,6.660

Fri Jan 29 19:28:22 2021,6.898,6.660

Fri Jan 29 19:29:05 2021,6.896,6.659

Fri Jan 29 19:29:48 2021,6.898,6.661

Fri Jan 29 19:30:31 2021,6.896,6.661

Fri Jan 29 19:31:14 2021,6.897,6.661

Fri Jan 29 19:31:57 2021,6.894,6.664

Fri Jan 29 19:32:40 2021,6.895,6.659

Fri Jan 29 19:33:23 2021,6.896,6.657

Fri Jan 29 19:34:06 2021,6.894,6.660

Fri Jan 29 19:34:49 2021,6.896,6.661

Fri Jan 29 19:35:32 2021,6.894,6.659

Fri Jan 29 19:36:15 2021,6.894,6.661

Fri Jan 29 19:36:58 2021,6.894,6.661

Fri Jan 29 19:37:41 2021,6.896,6.660

Fri Jan 29 19:38:24 2021,6.896,6.661

Fri Jan 29 19:39:07 2021,6.895,6.660

Fri Jan 29 19:39:50 2021,6.896,6.661

Fri Jan 29 19:40:33 2021,6.894,6.659

Fri Jan 29 19:41:15 2021,6.896,6.662

Fri Jan 29 19:41:58 2021,6.894,6.662

Fri Jan 29 19:42:41 2021,6.894,6.663

Fri Jan 29 19:43:24 2021,6.894,6.662

Fri Jan 29 19:44:07 2021,6.893,6.666

Fri Jan 29 19:44:50 2021,6.894,6.666

Fri Jan 29 19:45:33 2021,6.894,6.661

Fri Jan 29 19:46:16 2021,6.895,6.660

Fri Jan 29 19:46:59 2021,6.894,6.660

Fri Jan 29 19:47:42 2021,6.895,6.662

Fri Jan 29 19:48:25 2021,6.895,6.658

Fri Jan 29 19:49:08 2021,6.897,6.659

Fri Jan 29 19:49:51 2021,6.894,6.661

Fri Jan 29 19:50:34 2021,6.895,6.659

Fri Jan 29 19:51:17 2021,6.894,6.661

Fri Jan 29 19:52:00 2021,6.896,6.660

Fri Jan 29 19:52:43 2021,6.895,6.660

Fri Jan 29 19:53:26 2021,6.895,6.662

Fri Jan 29 19:54:09 2021,6.895,6.663

Fri Jan 29 19:54:52 2021,6.896,6.662

Fri Jan 29 19:55:34 2021,6.897,6.663

Fri Jan 29 19:56:17 2021,6.895,6.666

Fri Jan 29 19:57:00 2021,6.897,6.665

Fri Jan 29 19:57:43 2021,6.894,6.663

Fri Jan 29 19:58:26 2021,6.896,6.662

Fri Jan 29 19:59:09 2021,6.895,6.661

Fri Jan 29 19:59:52 2021,6.895,6.661

Fri Jan 29 20:00:35 2021,6.895,6.664

Fri Jan 29 20:01:18 2021,6.893,6.664

Fri Jan 29 20:02:01 2021,6.896,6.668

Fri Jan 29 20:02:44 2021,6.895,6.664

Fri Jan 29 20:03:27 2021,6.893,6.667

Fri Jan 29 20:04:10 2021,6.896,6.664

Fri Jan 29 20:04:53 2021,6.894,6.662

Fri Jan 29 20:05:36 2021,6.897,6.663

Fri Jan 29 20:06:19 2021,6.897,6.660

Fri Jan 29 20:07:02 2021,6.897,6.669

Fri Jan 29 20:07:45 2021,6.894,6.668

Fri Jan 29 20:08:28 2021,6.896,6.665

Fri Jan 29 20:09:10 2021,6.895,6.666

Fri Jan 29 20:09:53 2021,6.897,6.668

Fri Jan 29 20:10:36 2021,6.895,6.668

Fri Jan 29 20:11:19 2021,6.895,6.664

Fri Jan 29 20:12:02 2021,6.895,6.668

Fri Jan 29 20:12:45 2021,6.895,6.665

Fri Jan 29 20:13:28 2021,6.896,6.662

Fri Jan 29 20:14:11 2021,6.899,6.663

Fri Jan 29 20:14:54 2021,6.896,6.667

Fri Jan 29 20:15:37 2021,6.897,6.666

Fri Jan 29 20:16:20 2021,6.899,6.670

Fri Jan 29 20:17:03 2021,6.899,6.666

Fri Jan 29 20:17:46 2021,6.897,6.667

Fri Jan 29 20:18:29 2021,6.897,6.667

Fri Jan 29 20:19:12 2021,6.899,6.668

Fri Jan 29 20:19:55 2021,6.898,6.667

Fri Jan 29 20:20:38 2021,6.900,6.668

Fri Jan 29 20:21:21 2021,6.899,6.668

Fri Jan 29 20:22:04 2021,6.899,6.666

Fri Jan 29 20:22:47 2021,6.900,6.672

Fri Jan 29 20:23:30 2021,6.900,6.668

Fri Jan 29 20:24:12 2021,6.899,6.670

Fri Jan 29 20:24:55 2021,6.899,6.668

Fri Jan 29 20:25:38 2021,6.900,6.670

Fri Jan 29 20:26:21 2021,6.900,6.669

Fri Jan 29 20:27:04 2021,6.900,6.668

Fri Jan 29 20:27:47 2021,6.900,6.672

Fri Jan 29 20:28:30 2021,6.900,6.669

Fri Jan 29 20:29:13 2021,6.902,6.668

Fri Jan 29 20:29:56 2021,6.901,6.669

Fri Jan 29 20:30:39 2021,6.903,6.673

Fri Jan 29 20:31:22 2021,6.902,6.673

Fri Jan 29 20:32:05 2021,6.900,6.673

Fri Jan 29 20:32:48 2021,6.903,6.673

Fri Jan 29 20:33:31 2021,6.901,6.673

Fri Jan 29 20:34:14 2021,6.904,6.671

Fri Jan 29 20:34:57 2021,6.906,6.666

Fri Jan 29 20:35:40 2021,6.905,6.672

Fri Jan 29 20:36:23 2021,6.905,6.672

Fri Jan 29 20:37:06 2021,6.904,6.671

Fri Jan 29 20:37:49 2021,6.907,6.672

Fri Jan 29 20:38:32 2021,6.905,6.668

Fri Jan 29 20:39:14 2021,6.908,6.672

Fri Jan 29 20:39:57 2021,6.906,6.669

Fri Jan 29 20:40:40 2021,6.910,6.669

Fri Jan 29 20:41:23 2021,6.910,6.674

Fri Jan 29 20:42:06 2021,6.912,6.673

Fri Jan 29 20:42:49 2021,6.909,6.676

Fri Jan 29 20:43:32 2021,6.909,6.670

Fri Jan 29 20:44:15 2021,6.910,6.676

Fri Jan 29 20:44:58 2021,6.913,6.672

Fri Jan 29 20:45:41 2021,6.914,6.674

Fri Jan 29 20:46:24 2021,6.917,6.672

Fri Jan 29 20:47:07 2021,6.919,6.669

Fri Jan 29 20:47:50 2021,6.922,6.671

Fri Jan 29 20:48:33 2021,6.922,6.671

Fri Jan 29 20:49:16 2021,6.921,6.671

Fri Jan 29 20:49:59 2021,6.921,6.671

Fri Jan 29 20:50:42 2021,6.920,6.674

Fri Jan 29 20:51:24 2021,6.921,6.671

Fri Jan 29 20:52:07 2021,6.919,6.674

Fri Jan 29 20:52:50 2021,6.919,6.670

Fri Jan 29 20:53:33 2021,6.919,6.676

Fri Jan 29 20:54:16 2021,6.918,6.673

Fri Jan 29 20:54:59 2021,6.921,6.673

Fri Jan 29 20:55:42 2021,6.919,6.670

Fri Jan 29 20:56:25 2021,6.919,6.673

Fri Jan 29 20:57:08 2021,6.919,6.671

Fri Jan 29 20:57:51 2021,6.921,6.674

Fri Jan 29 20:58:34 2021,6.920,6.670

Fri Jan 29 20:59:17 2021,6.920,6.671

Fri Jan 29 21:00:00 2021,6.919,6.671

Fri Jan 29 21:00:43 2021,6.919,6.672

Fri Jan 29 21:01:26 2021,6.921,6.672

Fri Jan 29 21:02:09 2021,6.919,6.679

Fri Jan 29 21:02:52 2021,6.918,6.676

Fri Jan 29 21:03:34 2021,6.919,6.676

Fri Jan 29 21:04:17 2021,6.920,6.676

Fri Jan 29 21:05:00 2021,6.922,6.674

Fri Jan 29 21:05:43 2021,6.922,6.675

Fri Jan 29 21:06:26 2021,6.922,6.674

Fri Jan 29 21:07:09 2021,6.920,6.674

Fri Jan 29 21:07:52 2021,6.919,6.674

Fri Jan 29 21:08:35 2021,6.919,6.677

Fri Jan 29 21:09:18 2021,6.919,6.677

Fri Jan 29 21:10:01 2021,6.919,6.677

Fri Jan 29 21:10:44 2021,6.919,6.675

Fri Jan 29 21:11:27 2021,6.919,6.678

Fri Jan 29 21:12:10 2021,6.919,6.676

Fri Jan 29 21:12:53 2021,6.919,6.678

Fri Jan 29 21:13:36 2021,6.920,6.676

Fri Jan 29 21:14:18 2021,6.921,6.674

Fri Jan 29 21:15:01 2021,6.923,6.673

Fri Jan 29 21:15:44 2021,6.921,6.677

Fri Jan 29 21:16:27 2021,6.921,6.673

Fri Jan 29 21:17:10 2021,6.919,6.674

Fri Jan 29 21:17:53 2021,6.920,6.677

Fri Jan 29 21:18:36 2021,6.922,6.675

Fri Jan 29 21:19:19 2021,6.919,6.673

Fri Jan 29 21:20:02 2021,6.922,6.679

Fri Jan 29 21:20:45 2021,6.920,6.674

Fri Jan 29 21:21:28 2021,6.921,6.676

Fri Jan 29 21:22:11 2021,6.921,6.676

Fri Jan 29 21:22:54 2021,6.922,6.678

Fri Jan 29 21:23:37 2021,6.921,6.675

Fri Jan 29 21:24:20 2021,6.922,6.673

Fri Jan 29 21:25:03 2021,6.920,6.672

Fri Jan 29 21:25:46 2021,6.918,6.678

Fri Jan 29 21:26:28 2021,6.919,6.677

Fri Jan 29 21:27:11 2021,6.919,6.676

Fri Jan 29 21:27:54 2021,6.919,6.677

Fri Jan 29 21:28:37 2021,6.920,6.678

Fri Jan 29 21:29:20 2021,6.922,6.673

Fri Jan 29 21:30:03 2021,6.921,6.676

Fri Jan 29 21:30:46 2021,6.918,6.680

Fri Jan 29 21:31:29 2021,6.919,6.679

Fri Jan 29 21:32:12 2021,6.921,6.676

Fri Jan 29 21:32:55 2021,6.919,6.674

Fri Jan 29 21:33:38 2021,6.918,6.676

Fri Jan 29 21:34:21 2021,6.920,6.674

Fri Jan 29 21:35:04 2021,6.918,6.679

Fri Jan 29 21:35:47 2021,6.917,6.677

Fri Jan 29 21:36:30 2021,6.915,6.678

Fri Jan 29 21:37:13 2021,6.915,6.676

Fri Jan 29 21:37:56 2021,6.916,6.678

Fri Jan 29 21:38:39 2021,6.918,6.678

Fri Jan 29 21:39:21 2021,6.918,6.675

Fri Jan 29 21:40:04 2021,6.916,6.676

Fri Jan 29 21:40:47 2021,6.917,6.677

Fri Jan 29 21:41:30 2021,6.918,6.674

Fri Jan 29 21:42:13 2021,6.918,6.677

Fri Jan 29 21:42:56 2021,6.917,6.677

Fri Jan 29 21:43:39 2021,6.917,6.676

Fri Jan 29 21:44:22 2021,6.917,6.677

Fri Jan 29 21:45:05 2021,6.918,6.675

Fri Jan 29 21:45:48 2021,6.918,6.675

Fri Jan 29 21:46:31 2021,6.917,6.678

Fri Jan 29 21:47:14 2021,6.916,6.679

Fri Jan 29 21:47:57 2021,6.915,6.679

Fri Jan 29 21:48:40 2021,6.917,6.677

Fri Jan 29 21:49:23 2021,6.917,6.679

Fri Jan 29 21:50:06 2021,6.917,6.678

Fri Jan 29 21:50:49 2021,6.917,6.675

Fri Jan 29 21:51:31 2021,6.914,6.677

Fri Jan 29 21:52:14 2021,6.915,6.679

Fri Jan 29 21:52:57 2021,6.912,6.679

Fri Jan 29 21:53:40 2021,6.913,6.684

Fri Jan 29 21:54:23 2021,6.914,6.683

Fri Jan 29 21:55:06 2021,6.914,6.680

Fri Jan 29 21:55:49 2021,6.914,6.683

Fri Jan 29 21:56:32 2021,6.912,6.682

Fri Jan 29 21:57:15 2021,6.913,6.683

Fri Jan 29 21:57:58 2021,6.914,6.684

Fri Jan 29 21:58:41 2021,6.911,6.680

Fri Jan 29 21:59:24 2021,6.914,6.679

Fri Jan 29 22:00:07 2021,6.914,6.685

Fri Jan 29 22:00:50 2021,6.911,6.686

Fri Jan 29 22:01:33 2021,6.914,6.684

Fri Jan 29 22:02:16 2021,6.914,6.682

Fri Jan 29 22:02:59 2021,6.913,6.685

Fri Jan 29 22:03:42 2021,6.914,6.686

Fri Jan 29 22:04:24 2021,6.914,6.685

Fri Jan 29 22:05:07 2021,6.915,6.685

Fri Jan 29 22:05:50 2021,6.913,6.686

Fri Jan 29 22:06:33 2021,6.911,6.686

Fri Jan 29 22:07:16 2021,6.913,6.685

Fri Jan 29 22:07:59 2021,6.912,6.688

Fri Jan 29 22:08:42 2021,6.912,6.685

Fri Jan 29 22:09:25 2021,6.911,6.683

Fri Jan 29 22:10:08 2021,6.914,6.687

Fri Jan 29 22:10:51 2021,6.910,6.684

Fri Jan 29 22:11:34 2021,6.910,6.683

Fri Jan 29 22:12:17 2021,6.910,6.680

Fri Jan 29 22:13:00 2021,6.909,6.687

Fri Jan 29 22:13:43 2021,6.910,6.685

Fri Jan 29 22:14:26 2021,6.908,6.686

Fri Jan 29 22:15:09 2021,6.908,6.685

Fri Jan 29 22:15:52 2021,6.910,6.683

Fri Jan 29 22:16:34 2021,6.907,6.685

Fri Jan 29 22:17:17 2021,6.907,6.685

Fri Jan 29 22:18:00 2021,6.907,6.683

Fri Jan 29 22:18:43 2021,6.905,6.682

Fri Jan 29 22:19:26 2021,6.906,6.689

Fri Jan 29 22:20:09 2021,6.904,6.683

Fri Jan 29 22:20:52 2021,6.905,6.686

Fri Jan 29 22:21:35 2021,6.905,6.686

Fri Jan 29 22:22:18 2021,6.904,6.686

Fri Jan 29 22:23:01 2021,6.905,6.686

Fri Jan 29 22:23:44 2021,6.904,6.683

Fri Jan 29 22:24:27 2021,6.906,6.681

Fri Jan 29 22:25:10 2021,6.905,6.684

Fri Jan 29 22:25:53 2021,6.904,6.685

Fri Jan 29 22:26:36 2021,6.905,6.684

Fri Jan 29 22:27:19 2021,6.905,6.684

Fri Jan 29 22:28:02 2021,6.905,6.683

Fri Jan 29 22:28:45 2021,6.905,6.679

Fri Jan 29 22:29:27 2021,6.907,6.679

Fri Jan 29 22:30:10 2021,6.905,6.679

Fri Jan 29 22:30:53 2021,6.907,6.678

Fri Jan 29 22:31:36 2021,6.907,6.677

Fri Jan 29 22:32:19 2021,6.907,6.677

Fri Jan 29 22:33:02 2021,6.907,6.673

Fri Jan 29 22:33:45 2021,6.904,6.674

Fri Jan 29 22:34:28 2021,6.905,6.676

Fri Jan 29 22:35:11 2021,6.906,6.677

Fri Jan 29 22:35:54 2021,6.905,6.676

Fri Jan 29 22:36:37 2021,6.904,6.674

Fri Jan 29 22:37:20 2021,6.902,6.676

Fri Jan 29 22:38:03 2021,6.900,6.677

Fri Jan 29 22:38:46 2021,6.900,6.675

Fri Jan 29 22:39:29 2021,6.899,6.675

Fri Jan 29 22:40:12 2021,6.900,6.677

Fri Jan 29 22:40:55 2021,6.898,6.677

Fri Jan 29 22:41:37 2021,6.897,6.678

Fri Jan 29 22:42:20 2021,6.899,6.677

Fri Jan 29 22:43:03 2021,6.897,6.679

Fri Jan 29 22:43:46 2021,6.899,6.677

Fri Jan 29 22:44:29 2021,6.895,6.677

Fri Jan 29 22:45:12 2021,6.896,6.680

Fri Jan 29 22:45:55 2021,6.898,6.680

Fri Jan 29 22:46:38 2021,6.894,6.680

Fri Jan 29 22:47:21 2021,6.894,6.684

Fri Jan 29 22:48:04 2021,6.896,6.680

Fri Jan 29 22:48:47 2021,6.894,6.683

Fri Jan 29 22:49:30 2021,6.894,6.680

Fri Jan 29 22:50:13 2021,6.894,6.679

Fri Jan 29 22:50:56 2021,6.893,6.682

Fri Jan 29 22:51:39 2021,6.892,6.683

Fri Jan 29 22:52:22 2021,6.895,6.684

Fri Jan 29 22:53:04 2021,6.894,6.683

Fri Jan 29 22:53:47 2021,6.893,6.683

Fri Jan 29 22:54:30 2021,6.894,6.683

Fri Jan 29 22:55:13 2021,6.895,6.685

Fri Jan 29 22:55:56 2021,6.894,6.682

Fri Jan 29 22:56:39 2021,6.894,6.683

Fri Jan 29 22:57:22 2021,6.896,6.683

Fri Jan 29 22:58:05 2021,6.894,6.683

Fri Jan 29 22:58:48 2021,6.896,6.684

Fri Jan 29 22:59:31 2021,6.897,6.683

Fri Jan 29 23:00:14 2021,6.897,6.683

Fri Jan 29 23:00:57 2021,6.897,6.684

Fri Jan 29 23:01:40 2021,6.900,6.683

Fri Jan 29 23:02:23 2021,6.897,6.684

Fri Jan 29 23:03:06 2021,6.896,6.683

Fri Jan 29 23:03:48 2021,6.897,6.686

Fri Jan 29 23:04:31 2021,6.896,6.682

Fri Jan 29 23:05:14 2021,6.896,6.683

Fri Jan 29 23:05:57 2021,6.895,6.680

Fri Jan 29 23:06:40 2021,6.896,6.683

Fri Jan 29 23:07:23 2021,6.896,6.684

Fri Jan 29 23:08:06 2021,6.898,6.684

Fri Jan 29 23:08:49 2021,6.900,6.684

Fri Jan 29 23:09:32 2021,6.898,6.684

Fri Jan 29 23:10:15 2021,6.899,6.685

Fri Jan 29 23:10:58 2021,6.899,6.685

Fri Jan 29 23:11:41 2021,6.899,6.683

Fri Jan 29 23:12:24 2021,6.899,6.685

Fri Jan 29 23:13:06 2021,6.898,6.684

Fri Jan 29 23:13:49 2021,6.899,6.685

Fri Jan 29 23:14:32 2021,6.897,6.684

Fri Jan 29 23:15:15 2021,6.898,6.684

Fri Jan 29 23:15:58 2021,6.900,6.683

Fri Jan 29 23:16:41 2021,6.900,6.684

Fri Jan 29 23:17:24 2021,6.898,6.683

Fri Jan 29 23:18:07 2021,6.902,6.686

Fri Jan 29 23:18:50 2021,6.903,6.685

Fri Jan 29 23:19:33 2021,6.899,6.684

Fri Jan 29 23:20:16 2021,6.901,6.687

Fri Jan 29 23:20:59 2021,6.903,6.685

Fri Jan 29 23:21:42 2021,6.902,6.683

Fri Jan 29 23:22:25 2021,6.903,6.687

Fri Jan 29 23:23:07 2021,6.903,6.688

Fri Jan 29 23:23:50 2021,6.903,6.691

Fri Jan 29 23:24:33 2021,6.903,6.688

Fri Jan 29 23:25:16 2021,6.903,6.689

Fri Jan 29 23:25:59 2021,6.903,6.690

Fri Jan 29 23:26:42 2021,6.902,6.689

Fri Jan 29 23:27:25 2021,6.904,6.692

Fri Jan 29 23:28:08 2021,6.903,6.689

Fri Jan 29 23:28:51 2021,6.904,6.689

Fri Jan 29 23:29:34 2021,6.904,6.689

Fri Jan 29 23:30:17 2021,6.903,6.691

Fri Jan 29 23:31:00 2021,6.905,6.689

Fri Jan 29 23:31:43 2021,6.905,6.690

Fri Jan 29 23:32:26 2021,6.905,6.690

Fri Jan 29 23:33:08 2021,6.905,6.690

Fri Jan 29 23:33:51 2021,6.907,6.689

Fri Jan 29 23:34:34 2021,6.907,6.693

Fri Jan 29 23:35:17 2021,6.906,6.690

Fri Jan 29 23:36:00 2021,6.907,6.693

Fri Jan 29 23:36:43 2021,6.906,6.689

Fri Jan 29 23:37:26 2021,6.907,6.693

Fri Jan 29 23:38:09 2021,6.907,6.692

Fri Jan 29 23:38:52 2021,6.907,6.692

Fri Jan 29 23:39:35 2021,6.906,6.693

Fri Jan 29 23:40:18 2021,6.908,6.690

Fri Jan 29 23:41:01 2021,6.910,6.695

Fri Jan 29 23:41:44 2021,6.910,6.693

Fri Jan 29 23:42:26 2021,6.911,6.693

Fri Jan 29 23:43:09 2021,6.911,6.694

Fri Jan 29 23:43:52 2021,6.914,6.693

Fri Jan 29 23:44:35 2021,6.912,6.694

Fri Jan 29 23:45:18 2021,6.912,6.692

Fri Jan 29 23:46:01 2021,6.914,6.693

Fri Jan 29 23:46:44 2021,6.915,6.693

Fri Jan 29 23:47:27 2021,6.916,6.692

Fri Jan 29 23:48:10 2021,6.916,6.694

Fri Jan 29 23:48:53 2021,6.915,6.693

Fri Jan 29 23:49:36 2021,6.917,6.694

Fri Jan 29 23:50:19 2021,6.916,6.694

Fri Jan 29 23:51:01 2021,6.920,6.696

Fri Jan 29 23:51:44 2021,6.919,6.695

Fri Jan 29 23:52:27 2021,6.920,6.696

Fri Jan 29 23:53:10 2021,6.918,6.696

Fri Jan 29 23:53:53 2021,6.921,6.695

Fri Jan 29 23:54:36 2021,6.924,6.695

Fri Jan 29 23:55:19 2021,6.922,6.696

Fri Jan 29 23:56:02 2021,6.922,6.697

Fri Jan 29 23:56:45 2021,6.923,6.697

